cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,_poi_raw_count,working_pop_density,func_mixture_degree,recreational_density_raw,recreational_density,catering_density_raw,catering_density,commercial_density_raw,commercial_density,public_service_density_raw,public_service_density,open_space_density_raw,open_space_density,business_office_density_raw,business_office_density,floor_area_raw,floor_area_proxy,trunk_road_density_raw,secondary_road_density_raw,trunk_road_density,secondary_road_density,intersection_count,intersection_density,vendor_density,suitability_score,zone_class,predicted_density,sensitivity_zone,sensitivity_label,hotspot_class
356,107.59724999999993,-6.925749999999998,Jawa Barat,170270.0,0.35135446022890665,2.0,0.993854053173631,0.2731494572909344,0.0,0.0,0.0,0.0,5.0,0.39079000615890563,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,1196.0,0.8980192298256435,910.6412133663179,1563.4610796352804,0.3519844600686664,0.16175226830396947,2.0,0.28860249407989835,35.8,0.55289143,Moderately Suitable,27.587809,0,Positive Sensitivity,Hot Spot (99%)
357,107.59724999999993,-6.921249999999997,Jawa Barat,395830.0,1.0,9.0,1.0,0.21771048675113464,0.0,0.0,5.0,0.4341412956458598,7.0,0.4535346327653293,9.0,0.744921859773347,0.0,0.0,1.0,0.21274605355336315,493.0,0.7858819392232052,1503.273777224532,2193.352804447045,0.5810510232188583,0.22691949030988623,5.0,0.4706903945498366,50.2,0.9960115,Highly Suitable,47.628117,0,Positive Sensitivity,Hot Spot (99%)
358,107.59724999999993,-6.916749999999997,Jawa Barat,395830.0,1.0,1.0,1.0,0.15666715986362204,1.0,0.33333333333333337,11.0,0.6020900746029018,10.0,0.5229906829118118,5.0,0.5796618766207391,0.0,0.0,0.0,0.0,292.0,0.7196968163627233,1461.1086377990214,5133.46211489615,0.5647531952526226,0.5310967776253477,29.0,0.89348540639004,51.7,1.0,Highly Suitable,47.8085,0,Positive Sensitivity,Hot Spot (99%)
359,107.59724999999993,-6.912249999999998,Jawa Barat,269260.0,0.6360211652383965,7.0,1.0,0.14825249787486738,1.0,0.33333333333333337,13.0,0.6394406102156581,7.0,0.4535346327653293,10.0,0.7757561757824245,6.0,0.583970804646981,0.0,0.0,615.0,0.8138468156809341,801.0846512377906,2617.964238909427,0.3096382464317521,0.27084886186041723,11.0,0.6527782950197748,7.0,0.19823419,Not Suitable,11.548268,0,Positive Sensitivity,Hot Spot (99%)
360,107.59724999999993,-6.9077499999999965,Jawa Barat,269260.0,0.6360211652383965,6.0,1.0,0.11302111253020301,1.0,0.33333333333333337,32.0,0.8471998329243351,11.0,0.5419682170806821,10.0,0.7757561757824245,1.0,0.20801459767650946,0.0,0.0,458.0,0.7765711056923624,831.1579728622237,2868.6257815262284,0.3212622995924005,0.296781757551238,4.0,0.42279501184020335,7.1,0.13307983,Not Suitable,8.601632,1,Negative Sensitivity,Not Significant
361,107.59724999999993,-6.9032499999999954,Jawa Barat,139260.0,0.2621786392132053,9.0,0.9731837882274038,0.12560887893101433,1.0,0.33333333333333337,15.0,0.6717951158281678,12.0,0.559425856212453,10.0,0.7757561757824245,1.0,0.20801459767650946,0.0,0.0,481.0,0.7827661264185506,658.1581132833904,3224.3327290819816,0.25439374447758206,0.3335824213912653,8.0,0.5772049881597967,6.7,0.2683256,Not Suitable,14.718185,0,Positive Sensitivity,Not Significant
362,107.59724999999993,-6.898749999999996,Jawa Barat,139260.0,0.2621786392132053,1.0,0.8500827723646058,0.13539756265425343,0.0,0.0,9.0,0.5579137673194251,5.0,0.39079000615890563,5.0,0.5796618766207391,1.0,0.20801459767650946,1.0,0.21274605355336315,145.0,0.6314395823031757,1025.3110892365492,2822.1398531446403,0.39630709092689465,0.2919724249379235,11.0,0.6527782950197748,17.6,0.25545883,Not Suitable,14.136279,0,Positive Sensitivity,Not Significant
363,107.59724999999993,-6.894249999999996,Jawa Barat,139260.0,0.2621786392132053,2.0,0.9322385011972184,0.12225493166934304,2.0,0.5283208335737188,6.0,0.4714918312586162,18.0,0.6421940816077917,5.0,0.5796618766207391,1.0,0.20801459767650946,0.0,0.0,368.0,0.7489176508703971,1345.645111402003,1949.4632474772254,0.5201237996136507,0.2016872094623699,9.0,0.6048829123101417,27.6,0.28951395,Not Suitable,15.676438,0,Positive Sensitivity,Not Significant
364,107.59724999999993,-6.889749999999995,Jawa Barat,240620.0,0.5536607810433082,4.0,1.0,0.1104647535564947,3.0,0.6666666666666667,52.0,0.9619972463069539,97.0,1.0,6.0,0.6295320036582305,0.0,0.0,0.0,0.0,376.0,0.7516352528639489,996.9611830452745,3594.8806713250237,0.3853491787686635,0.37191850212514727,20.0,0.7997878577113147,42.2,0.7627001,Highly Suitable,37.0765,0,Positive Sensitivity,Not Significant
365,107.59724999999993,-6.885249999999996,Jawa Barat,240620.0,0.5536607810433082,2.0,1.0,0.18044114183909393,1.0,0.33333333333333337,5.0,0.4341412956458598,6.0,0.42441089453911174,2.0,0.35541805240316376,3.0,0.4160291953530189,0.0,0.0,777.0,0.8434294548097403,721.9437966760335,2936.965542106805,0.27904842625513404,0.3038520399095536,18.0,0.7734962022714278,5.1,0.095894516,Not Suitable,6.9199095,0,Positive Sensitivity,Hot Spot (95%)
366,107.59724999999993,-6.8807499999999955,Jawa Barat,240620.0,0.5536607810433082,2.0,1.0,0.16000249667894476,0.0,0.0,15.0,0.6717951158281678,3.0,0.3023564218435529,2.0,0.35541805240316376,0.0,0.0,1.0,0.21274605355336315,418.0,0.765018385493921,877.6958184388357,3761.679315568278,0.33925028235400806,0.38917512552805733,9.0,0.6048829123101417,24.6,0.5037542,Moderately Suitable,25.365553,0,Positive Sensitivity,Not Significant
367,107.59724999999993,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,2.0,0.9452517136317122,0.12283039330725111,1.0,0.33333333333333337,6.0,0.4714918312586162,2.0,0.23961179523712922,3.0,0.4484876484351508,1.0,0.20801459767650946,1.0,0.21274605355336315,389.0,0.7559306925433721,1485.8938777882931,2647.485232578736,0.5743332792497507,0.2739030393841147,11.0,0.6527782950197748,19.4,0.24337246,Not Suitable,13.589667,0,Positive Sensitivity,Not Significant
368,107.59724999999993,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,2.0,0.9296930355279783,0.18567664235391726,0.0,0.0,1.0,0.16794877895704194,3.0,0.3023564218435529,3.0,0.4484876484351508,0.0,0.0,1.0,0.21274605355336315,455.0,0.7757402611702798,145.85367587056012,4037.002710546847,0.05637591028913588,0.417659482596493,5.0,0.4706903945498366,17.1,0.27098697,Not Suitable,14.838548,0,Positive Sensitivity,Cold Spot (90%)
369,107.59724999999993,-6.867249999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.6979919011521817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,388.0,0.7556053949690454,0.0,4623.719250106828,0.0,0.4783598942418032,5.0,0.4706903945498366,9.0,0.13447113,Not Suitable,8.664555,1,Negative Sensitivity,Not Significant
370,107.59724999999993,-6.862749999999996,Jawa Barat,89650.0,0.11951457985851498,1.0,0.7966475107910692,0.16258395983435145,2.0,0.5283208335737188,1.0,0.16794877895704194,1.0,0.15117821092177644,1.0,0.2242438242175754,1.0,0.20801459767650946,1.0,0.21274605355336315,499.0,0.787411575534924,371.6844652787029,4640.017868559392,0.14366487471329525,0.4800461137065935,5.0,0.4706903945498366,15.6,0.16583773,Not Suitable,10.083124,0,Positive Sensitivity,Cold Spot (99%)
371,107.59724999999993,-6.858249999999995,Jawa Barat,89650.0,0.11951457985851498,1.0,0.8417476136669392,0.32007657262025374,0.0,0.0,2.0,0.2661925166888179,0.0,0.0,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,683.0,0.827114042838177,284.81871109908315,2078.19272806874,0.11008919733938796,0.2150052803465691,5.0,0.4706903945498366,9.4,0.2122522,Not Suitable,12.18224,0,Positive Sensitivity,Cold Spot (95%)
372,107.59724999999993,-6.853749999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.8364864403204332,0.4591479170272448,4.0,0.7739760316291208,2.0,0.2661925166888179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.7613366736102993,511.4745427191109,2931.186790103269,0.19769706017625005,0.30325418284952615,7.0,0.5462637014098147,18.4,0.3391714,Not Suitable,17.92222,0,Positive Sensitivity,Cold Spot (95%)
373,107.59724999999993,-6.849249999999993,Jawa Barat,89650.0,0.11951457985851498,0.0,0.7621795105384451,0.0,2.0,0.5283208335737188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.49310661333771216,711.4617388858537,1089.819179950643,0.27499686193152284,0.11275031191650171,0.0,0.0,11.1,0.18143198,Not Suitable,10.788381,1,Negative Sensitivity,Cold Spot (90%)
374,107.60174999999992,-6.99775,Jawa Barat,144130.0,0.2761833553804567,0.0,0.8494667732499701,0.0,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.765018385493921,0.0,4011.7433602262263,0.0,0.4150462053851421,4.0,0.42279501184020335,10.7,0.23750933,Not Suitable,13.324505,1,Negative Sensitivity,Not Significant
375,107.60174999999992,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9905212778815664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,0.8571530038417644,0.0,5727.34897981315,0.0,0.5925390154702879,12.0,0.6738052990918816,19.1,0.39057198,Moderately Suitable,20.246834,1,Negative Sensitivity,Not Significant
376,107.60174999999992,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.8188473938978149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,0.8474368519524745,0.0,2557.3772376438505,0.0,0.264580663046841,5.0,0.4706903945498366,18.2,0.31172448,Not Suitable,16.68092,1,Negative Sensitivity,Not Significant
377,107.60174999999992,-6.984249999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9077618680521319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,0.8690030673575265,0.0,3363.883051099734,0.0,0.348019992893964,6.0,0.5111853636314163,19.6,0.3577023,Moderately Suitable,18.76029,1,Negative Sensitivity,Not Significant
378,107.60174999999992,-6.979749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.894017599122245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.649975278485814,0.0,1859.2417815097651,0.0,0.1923530936599155,0.0,0.0,17.7,0.3181625,Not Suitable,16.972082,1,Negative Sensitivity,Hot Spot (90%)
379,107.60174999999992,-6.97525,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9046502559778878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.7616476021972626,523.0286718761776,2850.2298563710174,0.20216300554882982,0.29487855531604096,3.0,0.3641758009398765,19.4,0.37210608,Moderately Suitable,19.411707,1,Negative Sensitivity,Not Significant
380,107.60174999999992,-6.970749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9066771472374605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.6086854906742607,0.0,2851.224856276027,0.0,0.29498149583288136,2.0,0.28860249407989835,19.7,0.34435177,Not Suitable,18.156504,1,Negative Sensitivity,Hot Spot (90%)
381,107.60174999999992,-6.96625,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9469783641844056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.8037908116698171,0.0,5599.9343522770105,0.0,0.5793569764112255,11.0,0.6527782950197748,21.7,0.38689026,Moderately Suitable,20.080326,1,Negative Sensitivity,Hot Spot (95%)
382,107.60174999999992,-6.961749999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9595120639546624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.8392911596134695,0.0,6467.37109965903,0.0,0.6691000875937502,17.0,0.7592928886297349,20.5,0.38917315,Moderately Suitable,20.183573,1,Negative Sensitivity,Hot Spot (95%)
383,107.60174999999992,-6.957249999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.8134347719499814,0.0,4670.66013128844,0.0,0.4832162952780759,14.0,0.7113975059201018,21.6,0.38892534,Moderately Suitable,20.172363,1,Negative Sensitivity,Hot Spot (99%)
384,107.60174999999992,-6.952749999999997,Jawa Barat,196620.0,0.42712946454247425,3.0,1.0,0.2106844121534168,1.0,0.33333333333333337,0.0,0.0,5.0,0.39079000615890563,3.0,0.4484876484351508,0.0,0.0,1.0,0.21274605355336315,378.0,0.7523056424469632,0.0,4411.434681565738,0.0,0.45639739646382144,7.0,0.5462637014098147,28.8,0.5463922,Moderately Suitable,27.293879,0,Positive Sensitivity,Hot Spot (99%)
385,107.60174999999992,-6.948249999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.919091547376939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.6890227877137145,230.4507536980854,4909.032639091431,0.08907469036349025,0.5078777942694251,16.0,0.7442775270121629,19.8,0.38317978,Moderately Suitable,19.91252,1,Negative Sensitivity,Hot Spot (99%)
386,107.60174999999992,-6.943749999999998,Jawa Barat,196620.0,0.42712946454247425,1.0,0.9663863415907031,0.32007657262025374,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,1.0,0.2242438242175754,0.0,0.0,2.0,0.3371945170584955,554.0,0.800634337580076,525.6387319067244,4602.641052806764,0.20317185574923172,0.4761791899892615,3.0,0.3641758009398765,24.2,0.48155612,Moderately Suitable,24.361635,0,Positive Sensitivity,Hot Spot (99%)
387,107.60174999999992,-6.939249999999999,Jawa Barat,172990.0,0.35917639615804914,4.0,1.0,0.14970740028398785,1.0,0.33333333333333337,1.0,0.16794877895704194,2.0,0.23961179523712922,5.0,0.5796618766207391,0.0,0.0,1.0,0.21274605355336315,1071.0,0.8840448194245344,1570.9595143691745,3580.7275037279333,0.6072131684122836,0.370454246319656,18.0,0.7734962022714278,26.4,0.5112806,Moderately Suitable,25.705936,0,Positive Sensitivity,Hot Spot (99%)
388,107.60174999999992,-6.9347499999999975,Jawa Barat,172990.0,0.35917639615804914,3.0,1.0,0.2724484740488367,0.0,0.0,0.0,0.0,6.0,0.42441089453911174,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,1434.0,0.9209964264732472,1076.0743228549863,1974.5619482499853,0.41592828653528796,0.20428386622239844,8.0,0.5772049881597967,26.6,0.5627022,Moderately Suitable,28.031504,0,Positive Sensitivity,Hot Spot (99%)
389,107.60174999999992,-6.930249999999997,Jawa Barat,170270.0,0.35135446022890665,3.0,0.9656709924639223,0.1682067188398024,1.0,0.33333333333333337,2.0,0.2661925166888179,8.0,0.47922359047425844,3.0,0.4484876484351508,0.0,0.0,2.0,0.3371945170584955,1140.0,0.8919484478390448,1484.2588778030324,2164.478054390035,0.5737013129181405,0.22393217173875746,11.0,0.6527782950197748,30.3,0.59571534,Moderately Suitable,29.524538,0,Positive Sensitivity,Hot Spot (99%)
390,107.60174999999992,-6.925749999999998,Jawa Barat,170270.0,0.35135446022890665,5.0,1.0,0.16744353588002636,0.0,0.0,3.0,0.3358975579140839,12.0,0.559425856212453,7.0,0.6727314726527263,0.0,0.0,2.0,0.3371945170584955,814.0,0.8493162931213669,1262.3462846536827,1348.9009261755173,0.487926824419682,0.13955434348075577,5.0,0.4706903945498366,26.5,0.3049345,Not Suitable,16.37384,0,Positive Sensitivity,Hot Spot (99%)
391,107.60174999999992,-6.921249999999997,Jawa Barat,246710.0,0.5711738655317191,4.0,1.0,0.2361558035636448,0.0,0.0,3.0,0.3358975579140839,6.0,0.42441089453911174,6.0,0.6295320036582305,0.0,0.0,0.0,0.0,658.0,0.8223963222977511,1147.9336038724184,3098.202838634791,0.44370360557267574,0.3205332984252344,8.0,0.5772049881597967,35.2,0.6656286,Highly Suitable,32.686398,0,Positive Sensitivity,Hot Spot (99%)
392,107.60174999999992,-6.916749999999997,Jawa Barat,246710.0,0.5711738655317191,5.0,1.0,0.15526569884923758,0.0,0.0,8.0,0.5323850333776358,12.0,0.559425856212453,8.0,0.7108361048063275,3.0,0.4160291953530189,6.0,0.5972536805913646,546.0,0.7987946924046108,499.68080476615046,4189.100389494736,0.19313850031246071,0.4333951762405772,9.0,0.6048829123101417,34.3,0.5730118,Moderately Suitable,28.49776,0,Positive Sensitivity,Hot Spot (99%)
393,107.60174999999992,-6.912249999999998,Jawa Barat,269260.0,0.6360211652383965,1.0,0.9386787073780595,0.139002974805365,0.0,0.0,9.0,0.5579137673194251,14.0,0.5906367305112094,4.0,0.5206780355557714,11.0,0.7457245322728846,2.0,0.3371945170584955,301.0,0.7235301508183493,595.7474349106764,3092.847925673939,0.23027053480169604,0.31997929082679116,12.0,0.6738052990918816,5.5,0.080109425,Not Suitable,6.2060213,0,Positive Sensitivity,Hot Spot (95%)
394,107.60174999999992,-6.9077499999999965,Jawa Barat,269260.0,0.6360211652383965,5.0,1.0,0.18880910570130655,2.0,0.5283208335737188,2.0,0.2661925166888179,2.0,0.23961179523712922,7.0,0.6727314726527263,0.0,0.0,0.0,0.0,284.0,0.7161892335993736,651.0900877807549,3733.8440828521184,0.25166178472902195,0.38629535315044367,13.0,0.6932732641013545,37.0,0.63304424,Moderately Suitable,31.212753,0,Positive Sensitivity,Cold Spot (95%)
395,107.60174999999992,-6.9032499999999954,Jawa Barat,139260.0,0.2621786392132053,0.0,0.8234461711121374,0.20502799111773148,0.0,0.0,8.0,0.5323850333776358,1.0,0.15117821092177644,0.0,0.0,4.0,0.48299493849177877,2.0,0.3371945170584955,341.0,0.7392899829974822,2474.6624987769674,3009.506634580969,0.9565158381798374,0.3113569828888066,27.0,0.8753611645712928,3.5,0.036055174,Not Suitable,4.2136474,0,Positive Sensitivity,Not Significant
396,107.60174999999992,-6.898749999999996,Jawa Barat,139260.0,0.2621786392132053,1.0,0.9224861182693103,0.13972635202932182,0.0,0.0,10.0,0.5810073162355173,3.0,0.3023564218435529,3.0,0.4484876484351508,2.0,0.3296953369198657,3.0,0.4254921071067263,228.0,0.6884707025892274,643.4302979384275,2427.0162999103454,0.24870109400657547,0.25109380517024715,4.0,0.42279501184020335,6.7,0.085724786,Not Suitable,6.4599786,0,Positive Sensitivity,Not Significant
397,107.60174999999992,-6.894249999999996,Jawa Barat,139260.0,0.2621786392132053,2.0,0.9639556285353872,0.1816127379643625,0.0,0.0,4.0,0.3899649883623831,6.0,0.42441089453911174,5.0,0.5796618766207391,0.0,0.0,1.0,0.21274605355336315,501.0,0.7879173779455722,1302.3120827395103,3826.954726848888,0.5033745547156252,0.39592837700111366,17.0,0.7592928886297349,3.4,0.15877192,Not Suitable,9.763569,1,Negative Sensitivity,Not Significant
398,107.60174999999992,-6.889749999999995,Jawa Barat,240620.0,0.5536607810433082,19.0,1.0,0.11872522580826582,0.0,0.0,2.0,0.2661925166888179,5.0,0.39079000615890563,21.0,1.0,1.0,0.20801459767650946,3.0,0.4254921071067263,390.0,0.7562551570884276,1261.9609918746885,4177.868682766698,0.4877778996084698,0.4322331683953874,11.0,0.6527782950197748,9.2,0.19480859,Not Suitable,11.393344,0,Positive Sensitivity,Not Significant
399,107.60174999999992,-6.885249999999996,Jawa Barat,240620.0,0.5536607810433082,2.0,0.9915245637010395,0.17012637357774735,0.0,0.0,7.0,0.5038463368711258,2.0,0.23961179523712922,2.0,0.35541805240316376,1.0,0.20801459767650946,2.0,0.3371945170584955,744.0,0.8379378400923071,1201.8824899341898,2658.6510356499807,0.46455613152146563,0.2750582289809229,12.0,0.6738052990918816,26.4,0.38815042,Moderately Suitable,20.13732,0,Positive Sensitivity,Not Significant
400,107.60174999999992,-6.8807499999999955,Jawa Barat,240620.0,0.5536607810433082,4.0,1.0,0.13931614776126724,1.0,0.33333333333333337,7.0,0.5038463368711258,9.0,0.5022031461958567,4.0,0.5206780355557714,2.0,0.3296953369198657,1.0,0.21274605355336315,65.0,0.5308432308392804,852.5238192084026,3060.854580619846,0.3295207067232061,0.31666932922906577,14.0,0.7113975059201018,5.4,0.112981014,Not Suitable,7.692654,0,Positive Sensitivity,Not Significant
401,107.60174999999992,-6.876249999999994,Jawa Barat,240620.0,0.5536607810433082,2.0,0.9965981902912345,0.15548918132609144,1.0,0.33333333333333337,2.0,0.2661925166888179,4.0,0.3510249352740802,3.0,0.4484876484351508,3.0,0.4160291953530189,0.0,0.0,424.0,0.7668198850689425,128.27996479345023,3052.182449428937,0.04958325351708729,0.31577212947818595,5.0,0.4706903945498366,6.0,0.10062196,Not Suitable,7.1337104,0,Positive Sensitivity,Cold Spot (90%)
402,107.60174999999992,-6.871749999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.8268353704669291,0.32007657262025374,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,2.0,0.3296953369198657,0.0,0.0,377.0,0.7519708910353272,0.0,4787.604933749458,0.0,0.4953151491036165,6.0,0.5111853636314163,1.6,0.026197292,Not Suitable,3.7678201,1,Negative Sensitivity,Cold Spot (99%)
403,107.60174999999992,-6.867249999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.7945404366098028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.7102738205293654,0.0,3828.715431936192,0.0,0.39611053570362015,3.0,0.3641758009398765,7.0,0.11871642,Not Suitable,7.9520407,1,Negative Sensitivity,Cold Spot (99%)
404,107.60174999999992,-6.862749999999996,Jawa Barat,89650.0,0.11951457985851498,0.0,0.7667583981548467,0.0,3.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.7644121482818413,0.0,3442.135767702519,0.0,0.35611584802992996,2.0,0.28860249407989835,12.5,0.19673987,Not Suitable,11.480687,1,Negative Sensitivity,Cold Spot (99%)
405,107.60174999999992,-6.858249999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.7874650460875086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3296953369198657,0.0,0.0,248.0,0.6990796860139933,0.0,2876.6303983112716,0.0,0.29760989771970753,9.0,0.6048829123101417,2.6,0.05182328,Not Suitable,4.9267673,1,Negative Sensitivity,Cold Spot (90%)
406,107.60174999999992,-6.853749999999995,Jawa Barat,89650.0,0.11951457985851498,0.0,0.888515515985521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.3972775759218415,0.0,2087.3045258077555,0.0,0.21594796703817293,3.0,0.3641758009398765,6.2,0.13891281,Not Suitable,8.865432,1,Negative Sensitivity,Cold Spot (95%)
407,107.60174999999992,-6.849249999999993,Jawa Barat,89650.0,0.11951457985851498,0.0,0.7928634999322308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.3589775811665862,0.0,1036.4773449624645,0.0,0.10723168218070638,1.0,0.18208790046993825,9.0,0.10617855,Not Suitable,7.38501,1,Negative Sensitivity,Cold Spot (99%)
408,107.60624999999992,-6.99775,Jawa Barat,144130.0,0.2761833553804567,0.0,0.88396649848082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.7931098509751473,0.0,3252.9016379484733,0.0,0.33653809830085774,0.0,0.0,11.4,0.23837025,Not Suitable,13.3634405,1,Negative Sensitivity,Not Significant
